id,text,label
16397,&#128514;&#128514;&#128514; Nicca gotta team full of worsum hoes,1
16398,ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ,2
16399,Got this bad Spanish bitch &#128514;&#128079;&#128076;&#128527;&#128536; .,1
16400,Trap drugs be getting all kinds of bitches lmao,1
16401,When I see a fine bitch I don't get excited,1
16402,A week till im out this bitch.. Thank GOD,1
16403,"Day juan at the Jim, and Im in total bitch mode for hopefully a week. Ty @RealWallieWall",1
16404,@laceeybugg bitch if im talker than you then youre short so stfu,1
16405,I should gt a scurl on.deez hoes,1
16406,"I've never had a problem w| anybody here, I've been w| the company for a year, and then this snitch fucking bitch is trying to get me fired",1
16407,Been hooping all day tired than bitch,1
16408,@woahrach thanks bitch,1
16409,Or get they nails done RT @Che_TheYello1: Same hoes brag about niggas they fw got money but can't even get him to fill their tank up,1
16410,Dear inconsiderate ghetto fuck on the train across from me: ya know your phone has options other than speaker phone right?!?,1
16411,Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,0
16412,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?",1
16413,"I wasn't born last night, I know these hoes ain't right",1
16414,@garcialaura_ haha ya hit that hoe right there,1
16415,this is why i love birds. http://t.co/Gk2wiNhBkw,2
16416,these bitches is running out of tricks pimping. barely catching my attention.,1
16417,I hate when hoes try to play the wifey roll,1
16418,So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho,1
16419,"'i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live.",1
16420,When my right hand get out niggas gon remember why we tru loyal pussy,1
16421,Life aint shit but bitches an money i pass that weed like i studied,1
16422,@Hunglikerobby_ @BOSSBITCHDAPHNE @taytuckfuck &#128514;&#128514;&#128514; bitch no more on my account,1
16423,RT @1MarsB: I might be ugly but my hoes ain't trippin,1
16424,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,1
16425,paybacks a bitch and bitch you've been livin in debt with me,1
16426,@_That_Vibe_ bitch I'm Gretchen Weiners I do what I want,1
16427,I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,0
16428,"RT @DatingTrick: As a girlfriend, you have to accept the fact hoes are gonna be all up in his face. But as a boyfriend, he better let them &#8230;",1
16429,Make your first impression with me the best or like Nino Brown ima cancel that bitch,1
16430,&#8220;@aerinblazin: I'm 2 much for these niggas and 3 much for these hoes &#128129;&#8221;,1
16431,Starks being a faggot,1
16432,"RT @Ruthless_Mando: no bitch, I just don't like you &#128129;",1
16433,"RT @BrosConfessions: ""Unlike a lot of these bros, I actually care about my girl and I love her. It's not called being a pussy, it's called &#8230;",1
16434,Frankie is a twat. #BB16,1
16435,"@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too.",2
16436,"@Tom_Morehart @cjc_is_alive @JoshuaTyl0r 9 of 15 BCS titles, $314 mil in revenue. It's great being in a redneck conference. And not in Ohio.",2
16437,Rikanya &lt;&lt;&lt; &#128557; get this bitch out my DM,1
16438,What is Twitter even for? Lmao This hoe wack af,1
16439,RT @GeorgeCarlinSez: My uncle taught me abt sex. He said 'The birds fuck the bees.' Then he told me he banged a girl so hard her freckles c&#8230;,1
16440,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash,2
16441,RT @huner5150: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;,1
16442,bitch betta get it right...shout out....ddaaawwgggffaaaccee cccaalldddeerooonn......dese hoes be aktin... http://t.co/FElt4DNd,1
16443,RT @TevGonzalez: You win some and lose some long as you get it on you aint a bitch.,1
16444,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,0
16445,ain't nuttin ta cut that bitch off,1
16446,RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,0
16447,I'm a lady bitch,1
16448,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife,1
16449,@_BrwnSkinBeaute ahh I'm too much of a bitch to live off campus. I get lazy and wouldn't want to drive home :),1
16450,"okay bitch
listen up this is important
,,,,,,,,
((ur eyebrows should not be a centimeter apart))
!!!!",1
16451,RT @savethesehos: If I ride up to your bitch in these then...homie consider yourself a single nigga . http://t.co/RJAiohrPhw,1
16452,Awwwwww they no Kaep ain't rape no bitch!!!!,1
16453,I'm gonna be ghetto and color over the stain with a sharpie ctfu,2
16454,@mdsaab1 lmaoo abo crusty hands,2
16455,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.,2
16456,"RT @__PrettyBlaack: If a bitch think I'm worried about her , that bitch overthinking &#128557;&#128514;&#128581;&#128129;&#128582;&#8252;&#65039;",1
16457,RT @woohdakidd_74: &#8220;@Shane_A1: Am I wrong fa laughin at dem niccas on 1st 48 who be cryin n the interrogation room&#8221;hell noooo&#128514;&#128514;&#128514;pussy ass n&#8230;,1
16458,@mtmcly he will need monkey bars on his tricycle,2
16459,Winter time walking is no hoe !!! ctfu,1
16460,I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U,1
16461,Some of you girls should be wifey for Halloween. Since some of y&#8217;all been hoes all year.,1
16462,Wassup wit all these fucc niccas,0
16463,@YoungJeezy got me feelin like #trappin ain't dead. Got me ready to call the #guala! #Salute da truth! #SeenItAll #SeenItAllTheAutobiography,2
16464,RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,0
16465,RT @Ranae_26: You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;,1
16466,@kyleefagnola call him a cock blocking faggot,0
16467,Thinking about trying to get pussy like.....@trestiffer http://t.co/08cQV2vCcx,1
16468,RT @blessedarti: Y'all claim you want a good &amp; loyal girl but keep messing with hoes like I'm confused,1
16469,@michelle_westt birds of a feather..,2
16470,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,2
16471,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",1
16472,I would commit the rest of my gay life to being a complete 100% submissive bottom if I could be Zac Efron's bitch. #NoShame #gayboyproblems,1
16473,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,2
16474,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",2
16475,Puffy face hoes,1
16476,RT @iEatLightSkins_: Get a girl with good hair . U don't want a bitch that got nappy ass hair . Yo kids gone end up having bb's nigga &#128514;&#128514;&#128514;&#128514;,1
16477,RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section,1
16478,"""I heard you was looking for Candy Man, bitch""",1
16479,Muzzled pit bull with throat slit found on side of road in PA http://t.co/fis8QNvlXu via @examinercom HIDEOUS ABUSE THROAT SLIT LEFT TO DIE,2
16480,"You can only say the word negro if it's attached to the word league. Then we're totally cool, guys.",2
16481,RT @OfficiallyIce: Nigga. The homemade tuna salad wit the saltine crackers tho?,1
16482,"RT @Griff_TheGreat: Drake said it best when he said ""Niggas act more like bitches these days!""",1
16483,"RT @WhenRapperSaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht&#8230;",2
16484,@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big bitch box of Busch NA &#128129;,1
16485,"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate.",1
16486,bitches be peekin https://t.co/Tl352dmT1n,1
16487,Man talk to em RT @StraightCash08: Of course nothing is wrong with applebee&#8217;s if you like trash food.,2
16488,"RT @nikejap: Bae: go talk to your other hoes
Me: http://t.co/WjFjmsf8aV",1
16489,Literally in the middle of the ghetto and these people look scary,2
16490,"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http://t.co/ilTShXLYjd",2
16491,"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;",1
16492,RT @gabrielleheaton: I see the same hoes&#128064;,1
16493,@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt,2
16494,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human.",2
16495,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker""",2
16496,Pretend assholes callin the women bitches when they know they love em lol..,1
16497,"Shine on them hoes, let em know that you run shit !",1
16498,I wish people could just be straight up with me. Don't be a fake bitch to me because I'm not a fake bitch to you. Or anyone actually.,1
16499,"@KaileenRenee lets get a group together &amp; do something negro, I'm home",1
16500,This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf&#8230; http://t.co/2lDIHA2A3a,1
16501,RT @_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me,1
16502,@KingHorseDick we gotta find this hoe,1
16503,Why are you the only thick character in the game? Why I gotta play a skinny bitch? @KimKardashian,1
16504,Niggas with bitch tendencies..,1
16505,what's wrong with bitches fuck nigga,1
16506,@ScanBC hoe the cookie crisp cop is on the case.,1
16507,i havnt fought a bitch ina minute. .cant wait.,1
16508,RT @ChamsFace4music: Early bird catches the worm people,2
16509,"""She was a bitch anyway""",1
16510,' Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .,1
16511,Hate this dyke,0
16512,My teacher called my mom cus I was eating in class ... -.- fucking bitch,1
16513,"A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, &amp; his owner beats him.&#128514;&#128514;",1
16514,RT @CauseWereGuys: Flirting with bitches on a Twitter like http://t.co/03PgoQQjYS,1
16515,They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. #morningjoe,2
16516,RT @virleehol: @cbinflux Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&#8230;,2
16517,Free my brother turt and gn bitches,1
16518,RT @SexualTruth: Don't give a man the pussy until he gives you a relationship. #Truth,1
16519,Shower rod that hoe http://t.co/TdZXBl6Isf,1
16520,I feel like that niggah Pac these bitches set me up.,1
16521,These bitches aint playin'. A jealous woman does better research than the FBI.,1
16522,"you know what your doing when you favorite a tweet, tryna cheat ass bitch haha",1
16523,Barkley is trash,2
16524,"""Get me that shit bitch you is fine bear""",1
16525,@LCisTJ ; so you about to purpose to Charlie?,2
16526,@Kevin_McAdams Because Ian's retarded,0
16527,Ray rice had that bitch of the xans and the lean all in one punch,1
16528,RT @HBCUfessions: Sigmas love to eat pussy at their juice party's... - FAMU,1
16529,"&#8220;@KayciMalynn: I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck",1
16530,Down to catch a body bitch!,1
16531,"In case you forgot hoe I been up since 4:18 on the dot made 100,000 dollars at work and still haven't slept.",1
16532,RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,0
16533,"she's a hoe, she's a slut, she's a freak.",1
16534,I swear Newnan utilities be gettin a nicca .. Bout to start reading my own damn meter,1
16535,http://t.co/bPU86qzYFt Kleopatra &#8211; Ivory skinned Nubile Kleopatra fingers her shaved&#160;pussy http://t.co/v6ibGUTMWQ,1
16536,"@ruby_knox @all_about_kk @squirtnetwork Why would i pay sex ,when i can getfree pussy that makes no sence at all",1
16537,I know If I don't move out by next year my mom gonna bitch at me the whole time I live with her,1
16538,@BranninWGL I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.,1
16539,RT @SomeoneBelow: The person below is a cunt.,1
16540,My bitch bad lookin like a bag of laundry,1
16541,Fuck them kids bitch,1
16542,I'm going to be an ugly niggah for Halloween so I can just be myself.,1
16543,&#128073; RT @OfficiallyIce: #GuiltyPleasure watching niggers fight on YouTube/Vine/IG,1
16544,"""@worldwarzee_: these hoes ain't loyal.""",1
16545,"RT @LeBronVuitton: I don't stand in line at clubs, the security come escort me in. Yellow diamonds tell a bitch get over here, Scorpion.",1
16546,"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",2
16547,"@DionPrimo The soul has departed from the train.There's no more soul in music.Just hunger for bitches,money and fame.",1
16548,RT @YunGMiGo: Spit da same game to hoes like da same clothes money bring power so we like a bankroll @Shane_A1,1
16549,@Steven_ratata bye youre a queer,0
16550,&#8220;@CaptainYankee2: Two of the best Yankees Derek Jeter and Joe Torre #JoeTorreDay http://t.co/XMyxfDBKOX&#8221; @jordan_luree,2
16551,RT @Trackstar275: With your bitch ass...,1
16552,&#8220;@CommonBlackGirI: bitch that's ham on her face http://t.co/vSRAyShD5Y&#8221; @rachel_dority,1
16553,"Heeellllooo ""@__AyooBreezy: If a bitch keep hitting your nigga phone... It's because he's still entertaining her &#128175;""",1
16554,@harley_schuder bitch where you goin?,1
16555,H8 fake bitches,1
16556,"RT @Mr_JSmart24: I just dont see the point in permanently ruining the chance of hitting the pussy again just for laughs, giggles, and RTs",1
16557,@idclogan bad ass bitch!,1
16558,"@ImToBlame Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @DukeOfZamunda",1
16559,"You know I'm not big on the NFL, but I'm so sick of hearing all of this ""Black and yellow"" shit. LOL @ bandwagon fans and hell, GO PACKERS!",2
16560,"Polite, yet militant. #birds #notfeeding #stencil #army #typeface #font #ATeam http://t.co/gHnEnLmlJE",2
16561,RT @MartinSopchak: @TheChrisCates you're a fucking pussy. And no this isn't a joke you girly little bitch.,1
16562,"@ASipOf_Mocha Dr. Phil, I'm having trouble figuring out what my fat ass wants to eat, where are the drinks and the bitches?",1
16563,Swap meet bound #beaner,2
16564,@NikkiNigro22 lucky bitch!&#128545;,1
16565,"I smell I smell I smell, pussy",1
